物理站址名,归属,CI,子网ID,5G基站号-网元号,eNodeBID,SectorID-Eutran小区ID,CELLName,CellID-小区号,PCI,TAC,band,UplinkCenterCarrierFrequency,DownlinkCenterCarrierFrequency,下行信道带宽,网元名,经度,纬度,跟序列,方位角,业务IP地址,场景,站型,覆盖类型
滨海界牌吉港,滨海县,865605_21,320936,14595349,865605,21,YC_BH_ZX_滨海界牌吉港_FL9_B_1,21,370,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海界牌吉港_FL9,119.884081,34.144761,7,120,1,1,宏站,1
滨海界牌吉港,滨海县,865605_31,320936,14595349,865605,31,YC_BH_ZX_滨海界牌吉港_FL9_C_1,31,371,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海界牌吉港_FL9,119.884081,34.144761,14,240,1,1,宏站,1
建湖县锐凯机械搬迁,建湖县,865884_11,320939,14596178,865884,11,YC_JH_ZX_建湖县锐凯机械搬迁_FL9_AC_1,11,477,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_建湖县南园新村BBU1_FL9,119.749543,33.427647,244,330,1,1,宏站,1
建湖县锐凯机械搬迁,建湖县,865884_21,320939,14596178,865884,21,YC_JH_ZX_建湖县锐凯机械搬迁_FL9_B_1,21,478,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_建湖县南园新村BBU1_FL9,119.749543,33.427647,248,120,1,1,宏站,1
东台市_东台弶港镇供销社6楼_宏站型,东台市,865512_11,320933,14594583,865512,11,YC_DT_ZX_东台市_东台弶港镇供销社6楼_宏站型_FL9_A_1,11,12,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台市_东台弶港镇供销社6楼_宏站型_FL9,120.846115,32.741451,70,0,1,1,宏站,1
东台市_东台弶港镇供销社6楼_宏站型,东台市,865512_21,320933,14594583,865512,21,YC_DT_ZX_东台市_东台弶港镇供销社6楼_宏站型_FL9_B_1,21,13,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台市_东台弶港镇供销社6楼_宏站型_FL9,120.846115,32.741451,77,120,1,1,宏站,1
东台市_东台弶港镇供销社6楼_宏站型,东台市,865512_31,320933,14594583,865512,31,YC_DT_ZX_东台市_东台弶港镇供销社6楼_宏站型_FL9_C_1,31,14,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台市_东台弶港镇供销社6楼_宏站型_FL9,120.846115,32.741451,91,240,1,1,宏站,1
蔡港,建湖县,865383_41,320939,14596102,865383,41,YC_JH_ZX_建湖蔡港_FL9_A_1,41,306,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_建湖县冈西镇顾顶村_FL9,119.895307,33.513184,49,0,1,1,宏站,1
蔡港,建湖县,865383_61,320939,14596102,865383,61,YC_JH_ZX_建湖蔡港_FL9_CB_1,61,308,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_建湖县冈西镇顾顶村_FL9,119.895307,33.513184,63,240,1,1,宏站,1
滨海县_滨淮长兴十一组S327_宏站型,滨海县,866013_11,320936,14595381,866013,11,YC_BH_ZX_滨海县滨淮长兴十一组S327_FL9_A_1,11,291,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海滨淮BBU1_FL9,120.112218,34.194582,332,70,1,1,宏站,1
滨海县_滨淮长兴十一组S327_宏站型,滨海县,866013_21,320936,14595381,866013,21,YC_BH_ZX_滨海县滨淮长兴十一组S327_FL9_B_1,21,292,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海滨淮BBU1_FL9,120.112218,34.194582,336,220,1,1,宏站,1
滨海县_滨淮长兴十一组S327_宏站型,滨海县,866013_31,320936,14595381,866013,31,YC_BH_ZX_滨海县滨淮长兴十一组S327_FL9_C_1,31,293,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海滨淮BBU1_FL9,120.112218,34.194582,340,310,1,1,宏站,1
尚庄庆福村安置房,盐都区,865492_41,320931,14594317,865492,41,YC_YD_ZX_尚庄庆福村安置房_FL9_A_1,41,429,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都尚庄姚家伙_FL9,119.905771,33.204811,52,0,1,1,宏站,1
尚庄庆福村安置房,盐都区,865492_51,320931,14594317,865492,51,YC_YD_ZX_尚庄庆福村安置房_FL9_BC_1,51,430,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都尚庄姚家伙_FL9,119.905771,33.204811,56,120,1,1,宏站,1
天盈纺织,响水县,866231_41,320935,14595107,866231,41,YC_XS_ZX_天盈纺织_FL9_A_1,41,441,20408,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_气象局BBU1_FL9,119.621175,34.212626,100,0,1,1,宏站,1
天盈纺织,响水县,866231_51,320935,14595107,866231,51,YC_XS_ZX_天盈纺织_FL9_B_1,51,442,20408,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_气象局BBU1_FL9,119.621175,34.212626,104,120,1,1,宏站,1
天盈纺织,响水县,866231_61,320935,14595107,866231,61,YC_XS_ZX_天盈纺织_FL9_C_1,61,443,20408,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_气象局BBU1_FL9,119.621175,34.212626,108,240,1,1,宏站,1
东台市林场三区,东台市,865739_21,320933,14594661,865739,21,YC_DT_ZX_东台市林场三区_FL9_B_1,21,499,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台林场BBU1_FL9,120.806503,32.877998,332,120,1,1,宏站,1
东台市林场三区,东台市,865739_31,320933,14594661,865739,31,YC_DT_ZX_东台市林场三区_FL9_CA_1,31,500,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台林场BBU1_FL9,120.806503,32.877998,336,240,1,1,宏站,1
东台市三仓一仓街,东台市,865751_11,320933,14594660,865751,11,YC_DT_ZX_东台市三仓一仓街_FL9_AB_1,11,495,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台市一仓BBU1_FL9,120.682098,32.795256,316,60,1,1,宏站,1
东台市三仓一仓街,东台市,865751_31,320933,14594660,865751,31,YC_DT_ZX_东台市三仓一仓街_FL9_C_1,31,497,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台市一仓BBU1_FL9,120.682098,32.795256,324,300,1,1,宏站,1
响水县_南河安宁_宏站型,响水县,865656_11,320935,14595082,865656,11,YC_XS_ZX_响水南河安宁_FL9_A_1,11,153,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_响水南河安宁_FL9,119.794821,34.247481,21,0,1,1,宏站,1
响水县_南河安宁_宏站型,响水县,865656_21,320935,14595082,865656,21,YC_XS_ZX_响水南河安宁_FL9_B_1,21,154,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_响水南河安宁_FL9,119.794821,34.247481,28,120,1,1,宏站,1
响水县_南河安宁_宏站型,响水县,865656_31,320935,14595082,865656,31,YC_XS_ZX_响水南河安宁_FL9_C_1,31,155,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_响水南河安宁_FL9,119.794821,34.247481,35,240,1,1,宏站,1
大丰市_小海轧花厂_宏站型,大丰区,866412_41,320934,14594880,866412,41,YC_DF_ZX_大丰市小海轧花厂_FL9_A_1,41,90,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰市小海轧花厂_FL9,120.472766,33.041431,360,0,1,1,宏站,1
大丰市_小海轧花厂_宏站型,大丰区,866412_51,320934,14594880,866412,51,YC_DF_ZX_大丰市小海轧花厂_FL9_B_1,51,91,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰市小海轧花厂_FL9,120.472766,33.041431,364,120,1,1,宏站,1
大丰市_小海轧花厂_宏站型,大丰区,866412_61,320934,14594880,866412,61,YC_DF_ZX_大丰市小海轧花厂_FL9_C_1,61,92,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰市小海轧花厂_FL9,120.472766,33.041431,368,240,1,1,宏站,1
特庸白杨村,射阳县,865869_11,320938,14595868,865869,11,YC_SY_ZX_特庸白杨村_FL9_A_1,11,366,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_特庸白杨村_FL9,120.230831,33.487711,7,5,1,1,宏站,1
特庸白杨村,射阳县,865869_21,320938,14595868,865869,21,YC_SY_ZX_特庸白杨村_FL9_BC_1,21,367,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_特庸白杨村_FL9,120.230831,33.487711,14,130,1,1,宏站,1
通商支局,大丰区,866471_11,320934,14594874,866471,11,YC_DF_ZX_通商支局_FL9_A_1,11,69,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_通商支局_FL9,120.588986,33.128451,98,0,1,1,宏站,1
通商支局,大丰区,866471_21,320934,14594874,866471,21,YC_DF_ZX_通商支局_FL9_B_1,21,70,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_通商支局_FL9,120.588986,33.128451,105,120,1,1,宏站,1
通商支局,大丰区,866471_31,320934,14594874,866471,31,YC_DF_ZX_通商支局_FL9_C_1,31,71,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_通商支局_FL9,120.588986,33.128451,112,240,1,1,宏站,1
盐都区_蛟龙宾馆_宏站型,盐都区,865270_41,320931,14594313,865270,41,YC_YD_ZX_盐都区_蛟龙宾馆_宏站型_FL9_A_1,41,285,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都xw补点3_FL9,119.817001,33.180001,42,0,1,1,宏站,1
盐都区_蛟龙宾馆_宏站型,盐都区,865270_51,320931,14594313,865270,51,YC_YD_ZX_盐都区_蛟龙宾馆_宏站型_FL9_B_1,51,286,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都xw补点3_FL9,119.817001,33.180001,49,120,1,1,宏站,1
盐都区_蛟龙宾馆_宏站型,盐都区,865270_61,320931,14594313,865270,61,YC_YD_ZX_盐都区_蛟龙宾馆_宏站型_FL9_C_1,61,287,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都xw补点3_FL9,119.817001,33.180001,56,240,1,1,宏站,1
滨海县_滨海县滨海八滩朱庄_宏站型,滨海县,866166_11,320936,14595373,866166,11,YC_BH_ZX_滨海县滨海八滩朱庄_FL9_A_1,11,420,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海县滨海八滩朱庄_FL9,120.044641,34.149164,16,70,1,1,宏站,1
滨海县_滨海县滨海八滩朱庄_宏站型,滨海县,866166_21,320936,14595373,866166,21,YC_BH_ZX_滨海县滨海八滩朱庄_FL9_B_1,21,421,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海县滨海八滩朱庄_FL9,120.044641,34.149164,20,210,1,1,宏站,1
滨海县_滨海县滨海八滩朱庄_宏站型,滨海县,866166_31,320936,14595373,866166,31,YC_BH_ZX_滨海县滨海八滩朱庄_FL9_C_1,31,422,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海县滨海八滩朱庄_FL9,120.044641,34.149164,24,300,1,1,宏站,1
阜宁县_国土资源局搬迁_宏站型,阜宁县,865207_11,320937,14595590,865207,11,YC_FN_ZX_阜宁县_国土资源局搬迁_宏站型_FL9_A_1,11,3,20919,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁县_国土资源局搬迁_宏站型_FL9,119.785451,33.792161,7,0,1,1,宏站,1
阜宁县_国土资源局搬迁_宏站型,阜宁县,865207_21,320937,14595590,865207,21,YC_FN_ZX_阜宁县_国土资源局搬迁_宏站型_FL9_B_1,21,4,20919,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁县_国土资源局搬迁_宏站型_FL9,119.785451,33.792161,14,120,1,1,宏站,1
阜宁县_国土资源局搬迁_宏站型,阜宁县,865207_31,320937,14595590,865207,31,YC_FN_ZX_阜宁县_国土资源局搬迁_宏站型_FL9_C_1,31,5,20919,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁县_国土资源局搬迁_宏站型_FL9,119.785451,33.792161,28,240,1,1,宏站,1
滨海县_滨海县滨海关南村_宏站型,滨海县,865154_41,320937,14595586,865154,41,YC_BH_ZX_滨海县滨海关南村_FL9_A_1,41,372,20925,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁羊寨后舍_FL9,119.659937,33.934042,656,40,1,1,宏站,1
滨海县_滨海县滨海关南村_宏站型,滨海县,865154_61,320937,14595586,865154,61,YC_BH_ZX_滨海县滨海关南村_FL9_CB_1,61,374,20925,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁羊寨后舍_FL9,119.659937,33.934042,664,270,1,1,宏站,1
泰山新村,东台市,866480_11,320933,14594640,866480,11,YC_DT_ZX_泰山新村_FL9_AB_1,11,36,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_泰山新村_FL9,120.285142,32.842684,287,0,1,1,宏站,1
泰山新村,东台市,866480_31,320933,14594640,866480,31,YC_DT_ZX_泰山新村_FL9_C_1,31,38,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_泰山新村_FL9,120.285142,32.842684,302,230,1,1,宏站,1
H2大丰新团龙富_C电信,大丰区,866552_21,320934,14594817,866552,21,YC_DF_ZX_H2大丰新团龙富_C电信_FL9_B_1,21,193,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_H2大丰新团龙富_C电信_FL9,120.372081,33.217501,28,120,1,1,宏站,1
H2大丰新团龙富_C电信,大丰区,866552_31,320934,14594817,866552,31,YC_DF_ZX_H2大丰新团龙富_C电信_FL9_CA_1,31,194,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_H2大丰新团龙富_C电信_FL9,120.372081,33.217501,35,240,1,1,宏站,1
高铁增补63,响水县,865397_11,320935,14595077,865397,11,YC_XS_ZX_高铁增补63_FL9_A_1,11,135,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_高铁增补63_FL9,119.634218,34.227355,0,0,1,1,宏站,1
高铁增补63,响水县,865397_21,320935,14595077,865397,21,YC_XS_ZX_高铁增补63_FL9_B_1,21,136,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_高铁增补63_FL9,119.634218,34.227355,14,120,1,1,宏站,1
高铁增补63,响水县,865397_31,320935,14595077,865397,31,YC_XS_ZX_高铁增补63_FL9_C_1,31,137,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_高铁增补63_FL9,119.634218,34.227355,28,240,1,1,宏站,1
施庄向阳,阜宁县,865369_11,320937,14595597,865369,11,YC_FN_ZX_施庄向阳_FL9_A_1,11,354,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_施庄向阳_FL9,119.820401,33.704431,7,0,1,1,宏站,1
施庄向阳,阜宁县,865369_21,320937,14595597,865369,21,YC_FN_ZX_施庄向阳_FL9_B_1,21,355,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_施庄向阳_FL9,119.820401,33.704431,14,120,1,1,宏站,1
施庄向阳,阜宁县,865369_31,320937,14595597,865369,31,YC_FN_ZX_施庄向阳_FL9_C_1,31,356,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_施庄向阳_FL9,119.820401,33.704431,28,240,1,1,宏站,1
滨海_滨海县煤炭码头,滨海县,865407_11,320936,14595395,865407,11,YC_BH_ZX_滨海县煤炭码头_FL9_AB_1,11,423,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_协鑫BBU1_FL9,120.259991,34.311451,28,60,1,1,宏站,1
滨海_滨海县煤炭码头,滨海县,865407_31,320936,14595395,865407,31,YC_BH_ZX_滨海县煤炭码头_FL9_C_1,31,425,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_协鑫BBU1_FL9,120.259991,34.311451,36,270,1,1,宏站,1
学富东林,盐都区,866061_21,320931,14594363,866061,21,YC_YD_ZX_学富东林_FL9_B_1,21,211,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_学富木行BBU1_FL9,119.878183,33.318238,12,120,1,1,宏站,1
学富东林,盐都区,866061_31,320931,14594363,866061,31,YC_YD_ZX_学富东林_FL9_CA_1,31,212,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_学富木行BBU1_FL9,119.878183,33.318238,16,240,1,1,宏站,1
大丰市_海棠花园1号楼_宏站型,大丰区,865807_11,320934,14594860,865807,11,YC_DF_ZX_大丰市_海棠花园1号楼_宏站型_FL9_A_1,11,369,20916,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰市_海棠花园1号楼_宏站型_FL9,120.497204,33.207718,98,20,1,1,宏站,1
大丰市_海棠花园1号楼_宏站型,大丰区,865807_21,320934,14594860,865807,21,YC_DF_ZX_大丰市_海棠花园1号楼_宏站型_FL9_B_1,21,370,20916,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰市_海棠花园1号楼_宏站型_FL9,120.497204,33.207718,105,100,1,1,宏站,1
大丰市_海棠花园1号楼_宏站型,大丰区,865807_31,320934,14594860,865807,31,YC_DF_ZX_大丰市_海棠花园1号楼_宏站型_FL9_C_1,31,371,20916,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰市_海棠花园1号楼_宏站型_FL9,120.497204,33.207718,112,240,1,1,宏站,1
小尖,响水县,865851_11,320935,14595118,865851,11,YC_XS_ZX_小尖_FL9_A_1,11,228,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_小尖四楼机房_FL9,119.668731,34.116651,80,0,1,1,宏站,1
小尖,响水县,865851_21,320935,14595118,865851,21,YC_XS_ZX_小尖_FL9_BC_1,21,229,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_小尖四楼机房_FL9,119.668731,34.116651,84,120,1,1,宏站,1
条龙村,滨海县,866170_11,320936,14595372,866170,11,YC_BH_ZX_条龙村_FL9_A_1,11,465,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_条龙村_FL9,120.014187,34.055481,196,60,1,1,宏站,1
条龙村,滨海县,866170_21,320936,14595372,866170,21,YC_BH_ZX_条龙村_FL9_BC_1,21,466,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_条龙村_FL9,120.014187,34.055481,200,140,1,1,宏站,1
阜宁县沟墩镇新岗小区,阜宁县,866340_11,320937,14595627,866340,11,YC_FN_ZX_阜宁县沟墩镇新岗小区_FL9_A_1,11,411,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁县沟墩镇新岗小区_FL9,119.862281,33.665761,812,15,1,1,宏站,1
阜宁县沟墩镇新岗小区,阜宁县,866340_21,320937,14595627,866340,21,YC_FN_ZX_阜宁县沟墩镇新岗小区_FL9_B_1,21,412,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁县沟墩镇新岗小区_FL9,119.862281,33.665761,816,100,1,1,宏站,1
阜宁县沟墩镇新岗小区,阜宁县,866340_31,320937,14595627,866340,31,YC_FN_ZX_阜宁县沟墩镇新岗小区_FL9_C_1,31,413,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁县沟墩镇新岗小区_FL9,119.862281,33.665761,820,240,1,1,宏站,1
响水县_响水中联水泥厂_宏站型,响水县,866231_11,320935,14595107,866231,11,YC_XS_ZX_响水中联水泥厂_FL9_A_1,11,420,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_气象局BBU1_FL9,119.608611,34.230001,16,90,1,1,宏站,1
响水县_响水中联水泥厂_宏站型,响水县,866231_21,320935,14595107,866231,21,YC_XS_ZX_响水中联水泥厂_FL9_B_1,21,421,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_气象局BBU1_FL9,119.608611,34.230001,20,190,1,1,宏站,1
响水县_响水中联水泥厂_宏站型,响水县,866231_31,320935,14595107,866231,31,YC_XS_ZX_响水中联水泥厂_FL9_C_1,31,422,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_气象局BBU1_FL9,119.608611,34.230001,24,310,1,1,宏站,1
滨海县_正红补点3_宏站型,滨海县,865167_11,320936,14595334,865167,11,YC_BH_ZX_滨海正红补点3_FL9_A_1,11,111,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海正红补点3_FL9,119.890598,33.906934,0,280,1,1,宏站,1
滨海县_正红补点3_宏站型,滨海县,865167_21,320936,14595334,865167,21,YC_BH_ZX_滨海正红补点3_FL9_B_1,21,112,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海正红补点3_FL9,119.890598,33.906934,7,130,1,1,宏站,1
滨海县_正红补点3_宏站型,滨海县,865167_31,320936,14595334,865167,31,YC_BH_ZX_滨海正红补点3_FL9_C_1,31,113,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海正红补点3_FL9,119.890598,33.906934,14,0,1,1,宏站,1
大丰市_大丰保护区二_宏站型,大丰区,865215_11,320934,14594825,865215,11,YC_DF_ZX_大丰保护区二_FL9_A_1,11,180,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰保护区二_FL9,120.771431,32.993621,21,15,1,1,宏站,1
大丰市_大丰保护区二_宏站型,大丰区,865215_21,320934,14594825,865215,21,YC_DF_ZX_大丰保护区二_FL9_B_1,21,181,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰保护区二_FL9,120.771431,32.993621,28,180,1,1,宏站,1
大丰市_大丰保护区二_宏站型,大丰区,865215_31,320934,14594825,865215,31,YC_DF_ZX_大丰保护区二_FL9_C_1,31,182,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰保护区二_FL9,120.771431,32.993621,35,290,1,1,宏站,1
东台泰东工业园区,东台市,866198_11,320933,14594664,866198,11,YC_DT_ZX_东台泰东工业园区_FL9_A_1,11,405,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台时堰移动BBU1_FL9,120.192365,32.736432,788,90,1,1,宏站,1
东台泰东工业园区,东台市,866198_21,320933,14594664,866198,21,YC_DT_ZX_东台泰东工业园区_FL9_B_1,21,406,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台时堰移动BBU1_FL9,120.192365,32.736432,792,210,1,1,宏站,1
东台泰东工业园区,东台市,866198_31,320933,14594664,866198,31,YC_DT_ZX_东台泰东工业园区_FL9_C_1,31,407,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台时堰移动BBU1_FL9,120.192365,32.736432,796,330,1,1,宏站,1
东台市安丰红旗二队路口,东台市,865286_11,320933,14594566,865286,11,YC_DT_ZX_东台市安丰红旗二队路口_FL9_A_1,11,207,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台市安丰红旗二队路口_FL9,120.384598,32.726398,7,310,1,1,宏站,1
东台市安丰红旗二队路口,东台市,865286_21,320933,14594566,865286,21,YC_DT_ZX_东台市安丰红旗二队路口_FL9_B_1,21,208,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台市安丰红旗二队路口_FL9,120.384598,32.726398,14,120,1,1,宏站,1
东台市安丰红旗二队路口,东台市,865286_31,320933,14594566,865286,31,YC_DT_ZX_东台市安丰红旗二队路口_FL9_C_1,31,209,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台市安丰红旗二队路口_FL9,120.384598,32.726398,21,240,1,1,宏站,1
建湖庆丰回迁房,建湖县,865705_41,320939,14596115,865705,41,YC_JH_ZX_庆丰回迁房_FL9_AB_1,41,228,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_建湖金鑫纺织_FL9,119.916101,33.460241,490,40,1,1,宏站,1
建湖庆丰回迁房,建湖县,865705_61,320939,14596115,865705,61,YC_JH_ZX_庆丰回迁房_FL9_C_1,61,230,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_建湖金鑫纺织_FL9,119.916101,33.460241,504,210,1,1,宏站,1
阜宁北京路与天津路交叉口搬迁,阜宁县,865699_81,320937,14594594,865699,81,YC_FN_ZX_阜宁北京路与天津路交叉口搬迁_FL9_BA_1,81,478,20919,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁翰林书苑_FL9,119.789128,33.754393,248,120,1,1,宏站,1
阜宁北京路与天津路交叉口搬迁,阜宁县,865699_91,320937,14594594,865699,91,YC_FN_ZX_阜宁北京路与天津路交叉口搬迁_FL9_C_1,91,479,20919,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁翰林书苑_FL9,119.789128,33.754393,252,240,1,1,宏站,1
古河南移动,阜宁县,865614_11,320937,14595606,865614,11,YC_FN_ZX_古河南移动_FL9_A_1,11,114,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_古河南移动_FL9,119.507551,33.576791,28,0,1,1,宏站,1
古河南移动,阜宁县,865614_21,320937,14595606,865614,21,YC_FN_ZX_古河南移动_FL9_BC_1,21,115,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_古河南移动_FL9,119.507551,33.576791,35,120,1,1,宏站,1
阜宁县神山风电东,阜宁县,866261_41,320937,14595637,866261,41,YC_FN_ZX_阜宁县神山风电东_FL9_A_1,41,483,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁金沙湖区_FL9,119.848587,33.752129,268,70,1,1,宏站,1
阜宁县神山风电东,阜宁县,866261_51,320937,14595637,866261,51,YC_FN_ZX_阜宁县神山风电东_FL9_B_1,51,484,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁金沙湖区_FL9,119.848587,33.752129,272,170,1,1,宏站,1
阜宁县神山风电东,阜宁县,866261_61,320937,14595637,866261,61,YC_FN_ZX_阜宁县神山风电东_FL9_C_1,61,485,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁金沙湖区_FL9,119.848587,33.752129,276,280,1,1,宏站,1
L吴港,盐都区,866332_11,320931,14594339,866332,11,YC_YD_ZX_L吴港_FL9_AC_1,11,0,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_L吴港_FL9,120.115271,33.221381,0,0,1,1,宏站,1
L吴港,盐都区,866332_21,320931,14594339,866332,21,YC_YD_ZX_L吴港_FL9_B_1,21,1,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_L吴港_FL9,120.115271,33.221381,4,135,1,1,宏站,1
盐都区_西城中央_宏站型,盐都区,866381_11,320931,14594338,866381,11,YC_YD_ZX_盐都区西城中央_FL9_A_1,11,399,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都区西城中央_FL9,120.104151,33.361821,764,0,1,1,宏站,1
盐都区_西城中央_宏站型,盐都区,866381_21,320931,14594338,866381,21,YC_YD_ZX_盐都区西城中央_FL9_B_1,21,400,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都区西城中央_FL9,120.104151,33.361821,768,120,1,1,宏站,1
盐都区_西城中央_宏站型,盐都区,866381_31,320931,14594338,866381,31,YC_YD_ZX_盐都区西城中央_FL9_C_1,31,401,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都区西城中央_FL9,120.104151,33.361821,772,240,1,1,宏站,1
大丰市三圩润民主村二,大丰区,866163_41,320934,14594891,866163,41,YC_DF_ZX_大丰市三圩润民主村二_FL9_A_1,41,396,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰三圩协力桥_FL9,120.245811,33.165321,752,60,1,1,宏站,1
大丰市三圩润民主村二,大丰区,866163_51,320934,14594891,866163,51,YC_DF_ZX_大丰市三圩润民主村二_FL9_BC_1,51,397,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰三圩协力桥_FL9,120.245811,33.165321,756,140,1,1,宏站,1
